 0.956315221E+00 0.956315221E+00 0.111773839E+01 0.111773839E+01 0.238198532E+01
 0.238198532E+01
 0.376363576E-01 0.149059664E+01 0.361930923E+01 0.977826791E+00 0.977826791E+00
 0.953842793E+00 0.953842793E+00 0.104361895E+01 0.104361895E+01 0.222708998E+01
 0.222708998E+01
 0.396172186E-01 0.148997439E+01 0.361954670E+01 0.976716013E+00 0.976716013E+00
 0.951530526E+00 0.951530526E+00 0.981772328E+00 0.981772328E+00 0.209781303E+01
 0.209781303E+01
 0.415980795E-01 0.148936021E+01 0.361979553E+01 0.975663220E+00 0.975663220E+00
 0.949338967E+00 0.949338967E+00 0.941762337E+00 0.941762337E+00 0.201479092E+01
 0.201479092E+01
 0.435789404E-01 0.148874918E+01 0.362005558E+01 0.974637840E+00 0.974637840E+00
 0.947204474E+00 0.947204474E+00 0.936496722E+00 0.936496722E+00 0.200592811E+01
 0.200592811E+01
 0.455598014E-01 0.148813359E+01 0.362032673E+01 0.973596232E+00 0.973596232E+00
 0.945036203E+00 0.945036203E+00 0.973042623E+00 0.973042623E+00 0.208675466E+01
 0.208675466E+01
 0.475406623E-01 0.148750585E+01 0.362060883E+01 0.972503535E+00 0.972503535E+00
 0.942761583E+00 0.942761583E+00 0.102283382E+01 0.102283382E+01 0.219635828E+01
 0.219635828E+01
 0.495215232E-01 0.148685908E+01 0.362090175E+01 0.971364732E+00 0.971364732E+00
 0.940390988E+00 0.940390988E+00 0.106046648E+01 0.106046648E+01 0.228023513E+01
 0.228023513E+01
 0.515023841E-01 0.148618437E+01 0.362120534E+01 0.970192510E+00 0.970192510E+00
 0.937950825E+00 0.937950825E+00 0.108581045E+01 0.108581045E+01 0.233798142E+01
 0.233798142E+01
 0.534832451E-01 0.148547468E+01 0.362151944E+01 0.969002675E+00 0.969002675E+00
 0.935473994E+00 0.935473994E+00 0.109482452E+01 0.109482452E+01 0.236073797E+01
 0.236073797E+01
 0.554641060E-01 0.148473764E+01 0.362184391E+01 0.967814465E+00 0.967814465E+00
 0.933000542E+00 0.933000542E+00 0.108537793E+01 0.108537793E+01 0.234370296E+01
 0.234370296E+01
 0.574449669E-01 0.148398667E+01 0.362217858E+01 0.966643943E+00 0.966643943E+00
 0.930563899E+00 0.930563899E+00 0.106887995E+01 0.106887995E+01 0.231133107E+01
 0.231133107E+01
 0.594258279E-01 0.148323309E+01 0.362252328E+01 0.965490124E+00 0.965490124E+00
 0.928162018E+00 0.928162018E+00 0.105723462E+01 0.105723462E+01 0.228933606E+01
 0.228933606E+01
 0.614066888E-01 0.148246752E+01 0.362287785E+01 0.964347232E+00 0.964347232E+00
 0.925782881E+00 0.925782881E+00 0.105161470E+01 0.105161470E+01 0.228032072E+01
 0.228032072E+01
 0.633875497E-01 0.148167183E+01 0.362324211E+01 0.963207281E+00 0.963207281E+00
 0.923409860E+00 0.923409860E+00 0.105490713E+01 0.105490713E+01 0.229062913E+01
 0.229062913E+01
 0.653684106E-01 0.148083344E+01 0.362361586E+01 0.962061361E+00 0.962061361E+00
 0.921024413E+00 0.921024413E+00 0.106325575E+01 0.106325575E+01 0.231198331E+01
 0.231198331E+01
 0.673492716E-01 0.147995841E+01 0.362399893E+01 0.960908574E+00 0.960908574E+00
 0.918624673E+00 0.918624673E+00 0.106972843E+01 0.106972843E+01 0.232934070E+01
 0.232934070E+01
 0.693301325E-01 0.147905649E+01 0.362439113E+01 0.959751792E+00 0.959751792E+00
 0.916216614E+00 0.916216614E+00 0.107330217E+01 0.107330217E+01 0.234044668E+01
 0.234044668E+01
 0.713109934E-01 0.147813320E+01 0.362479224E+01 0.958594025E+00 0.958594025E+00
 0.913806500E+00 0.913806500E+00 0.107410814E+01 0.107410814E+01 0.234555268E+01
 0.234555268E+01
 0.732918544E-01 0.147719098E+01 0.362520208E+01 0.957437723E+00 0.957437723E+00
 0.911399432E+00 0.911399432E+00 0.107374387E+01 0.107374387E+01 0.234811370E+01
 0.234811370E+01
 0.752727153E-01 0.147622923E+01 0.362562043E+01 0.956282874E+00 0.956282874E+00
 0.908995396E+00 0.908995396E+00 0.107404119E+01 0.107404119E+01 0.235212450E+01
 0.235212450E+01
 0.772535762E-01 0.147524155E+01 0.362604708E+01 0.955128518E+00 0.955128518E+00
 0.906592404E+00 0.906592404E+00 0.107556492E+01 0.107556492E+01 0.235882964E+01
 0.235882964E+01
 0.792344371E-01 0.147422282E+01 0.362648181E+01 0.953973287E+00 0.953973287E+00
 0.904187620E+00 0.904187620E+00 0.107803358E+01 0.107803358E+01 0.236763428E+01
 0.236763428E+01
 0.812152981E-01 0.147317627E+01 0.362692441E+01 0.952816845E+00 0.952816845E+00
 0.901780340E+00 0.901780340E+00 0.108029215E+01 0.108029215E+01 0.237602571E+01
 0.237602571E+01
 0.831961590E-01 0.147210619E+01 0.362737465E+01 0.951659657E+00 0.951659657E+00
 0.899371516E+00 0.899371516E+00 0.108212118E+01 0.108212118E+01 0.238352629E+01
 0.238352629E+01
 0.851770199E-01 0.147101251E+01 0.362783229E+01 0.950502019E+00 0.950502019E+00
 0.896961746E+00 0.896961746E+00 0.108377876E+01 0.108377876E+01 0.239069595E+01
 0.239069595E+01
 0.871578809E-01 0.146989321E+01 0.362829709E+01 0.949344067E+00 0.949344067E+00
 0.894551303E+00 0.894551303E+00 0.108537287E+01 0.108537287E+01 0.239775650E+01
 0.239775650E+01
 0.891387418E-01 0.146874340E+01 0.362876883E+01 0.948185769E+00 0.948185769E+00
 0.892140126E+00 0.892140126E+00 0.108712712E+01 0.108712712E+01 0.240519388E+01
 0.240519388E+01
 0.911196027E-01 0.146755929E+01 0.362924725E+01 0.947026894E+00 0.947026894E+00
 0.889727742E+00 0.889727742E+00 0.108906953E+01 0.108906953E+01 0.241307869E+01
 0.241307869E+01
 0.931004636E-01 0.146634368E+01 0.362973210E+01 0.945867374E+00 0.945867374E+00
 0.887314002E+00 0.887314002E+00 0.109097303E+01 0.109097303E+01 0.242092085E+01
 0.242092085E+01
 0.950813246E-01 0.146510206E+01 0.363022314E+01 0.944707277E+00 0.944707277E+00
 0.884899038E+00 0.884899038E+00 0.109287558E+01 0.109287558E+01 0.242881167E+01
 0.242881167E+01
 0.970621855E-01 0.146384203E+01 0.363072010E+01 0.943546551E+00 0.943546551E+00
 0.882482730E+00 0.882482730E+00 0.109480643E+01 0.109480643E+01 0.243679705E+01
 0.243679705E+01
 0.990430464E-01 0.146256430E+01 0.363122273E+01 0.942385230E+00 0.942385230E+00
 0.880065170E+00 0.880065170E+00 0.109670744E+01 0.109670744E+01 0.244471902E+01
 0.244471902E+01
 0.101023907E+00 0.146126197E+01 0.363173077E+01 0.941223304E+00 0.941223304E+00
 0.877646369E+00 0.877646369E+00 0.109866760E+01 0.109866760E+01 0.245277133E+01
 0.245277133E+01
 0.103004768E+00 0.145992544E+01 0.363224394E+01 0.940060711E+00 0.940060711E+00
 0.875226230E+00 0.875226230E+00 0.110065936E+01 0.110065936E+01 0.246090805E+01
 0.246090805E+01
 0.104985629E+00 0.145855148E+01 0.363276195E+01 0.938897435E+00 0.938897435E+00
 0.872804739E+00 0.872804739E+00 0.110271637E+01 0.110271637E+01 0.246920948E+01
 0.246920948E+01
 0.106966490E+00 0.145715317E+01 0.363328455E+01 0.937733387E+00 0.937733387E+00
 0.870381710E+00 0.870381710E+00 0.110481584E+01 0.110481584E+01 0.247767294E+01
 0.247767294E+01
 0.108947351E+00 0.145573950E+01 0.363381144E+01 0.936568609E+00 0.936568609E+00
 0.867957158E+00 0.867957158E+00 0.110684865E+01 0.110684865E+01 0.248614772E+01
 0.248614772E+01
 0.110928212E+00 0.145430833E+01 0.363434235E+01 0.935403156E+00 0.935403156E+00
 0.865531073E+00 0.865531073E+00 0.110886672E+01 0.110886672E+01 0.249470951E+01
 0.249470951E+01
 0.112909073E+00 0.145283993E+01 0.363487698E+01 0.934237009E+00 0.934237009E+00
 0.863103431E+00 0.863103431E+00 0.111094351E+01 0.111094351E+01 0.250332815E+01
 0.250332815E+01
 0.114889934E+00 0.145133825E+01 0.363541504E+01 0.933070082E+00 0.933070082E+00
 0.860674222E+00 0.860674222E+00 0.111313206E+01 0.111313206E+01 0.251205671E+01
 0.251205671E+01
 0.116870795E+00 0.144982131E+01 0.363595624E+01 0.931902294E+00 0.931902294E+00
 0.858243368E+00 0.858243368E+00 0.111533187E+01 0.111533187E+01 0.252088193E+01
 0.252088193E+01
 0.118851656E+00 0.144828823E+01 0.363650027E+01 0.930733702E+00 0.930733702E+00
 0.855810855E+00 0.855810855E+00 0.111748394E+01 0.111748394E+01 0.252981728E+01
 0.252981728E+01
 0.120832517E+00 0.144672037E+01 0.363704683E+01 0.929564318E+00 0.929564318E+00
 0.853376594E+00 0.853376594E+00 0.111965485E+01 0.111965485E+01 0.253886867E+01
 0.253886867E+01
 0.122813378E+00 0.144511982E+01 0.363759562E+01 0.928394108E+00 0.928394108E+00
 0.850940564E+00 0.850940564E+00 0.112189869E+01 0.112189869E+01 0.254802878E+01
 0.254802878E+01
 0.124794239E+00 0.144351222E+01 0.363814633E+01 0.927223000E+00 0.927223000E+00
 0.848502681E+00 0.848502681E+00 0.112417786E+01 0.112417786E+01 0.255730632E+01
 0.255730632E+01
 0.126775099E+00 0.144187061E+01 0.363869863E+01 0.926051011E+00 0.926051011E+00
 0.846062923E+00 0.846062923E+00 0.112644123E+01 0.112644123E+01 0.256669028E+01
 0.256669028E+01
 0.128755960E+00 0.144020761E+01 0.363925221E+01 0.924878131E+00 0.924878131E+00
 0.843621224E+00 0.843621224E+00 0.112875291E+01 0.112875291E+01 0.257616529E+01
 0.257616529E+01
 0.130736821E+00 0.143853249E+01 0.363980676E+01 0.923704284E+00 0.923704284E+00
 0.841177596E+00 0.841177596E+00 0.113117659E+01 0.113117659E+01 0.258569789E+01
 0.258569789E+01
 0.132717682E+00 0.143682685E+01 0.364036194E+01 0.922529393E+00 0.922529393E+00
 0.838732017E+00 0.838732017E+00 0.113358871E+01 0.113358871E+01 0.259530502E+01
 0.259530502E+01
 0.134698543E+00 0.143509943E+01 0.364091744E+01 0.921353570E+00 0.921353570E+00
 0.836284489E+00 0.836284489E+00 0.113587505E+01 0.113587505E+01 0.260499546E+01
 0.260499546E+01
 0.136679404E+00 0.143335651E+01 0.364147292E+01 0.920176870E+00 0.920176870E+00
 0.833834931E+00 0.833834931E+00 0.113823771E+01 0.113823771E+01 0.261490284E+01
 0.261490284E+01
 0.138660265E+00 0.143158664E+01 0.364202805E+01 0.918999129E+00 0.918999129E+00
 0.831383169E+00 0.831383169E+00 0.114078207E+01 0.114078207E+01 0.262505083E+01
 0.262505083E+01
 0.140641126E+00 0.142980014E+01 0.364258249E+01 0.917820260E+00 0.917820260E+00
 0.828929155E+00 0.828929155E+00 0.114329422E+01 0.114329422E+01 0.263513042E+01
 0.263513042E+01
 0.142621987E+00 0.142799905E+01 0.364313591E+01 0.916640377E+00 0.916640377E+00
 0.826473097E+00 0.826473097E+00 0.114571936E+01 0.114571936E+01 0.264512418E+01
 0.264512418E+01
 0.144602848E+00 0.142616859E+01 0.364368796E+01 0.915459482E+00 0.915459482E+00
 0.824014921E+00 0.824014921E+00 0.114823753E+01 0.114823753E+01 0.265549675E+01
 0.265549675E+01
 0.146583709E+00 0.142433308E+01 0.364423830E+01 0.914277464E+00 0.914277464E+00
 0.821554318E+00 0.821554318E+00 0.115083386E+01 0.115083386E+01 0.266608531E+01
 0.266608531E+01
 0.148564570E+00 0.142247089E+01 0.364478659E+01 0.913094315E+00 0.913094315E+00
 0.819091397E+00 0.819091397E+00 0.115341682E+01 0.115341682E+01 0.267649185E+01
 0.267649185E+01
 0.150545431E+00 0.142059457E+01 0.364533247E+01 0.911910053E+00 0.911910053E+00
 0.816626291E+00 0.816626291E+00 0.115599504E+01 0.115599504E+01 0.268705252E+01
 0.268705252E+01
 0.152526292E+00 0.141870436E+01 0.364587560E+01 0.910724682E+00 0.910724682E+00
 0.814158763E+00 0.814158763E+00 0.115859074E+01 0.115859074E+01 0.269794077E+01
 0.269794077E+01
 0.154507152E+00 0.141680146E+01 0.364641561E+01 0.909538176E+00 0.909538176E+00
 0.811688744E+00 0.811688744E+00 0.116123515E+01 0.116123515E+01 0.270880111E+01
 0.270880111E+01
 0.156488013E+00 0.141488291E+01 0.364695217E+01 0.908350492E+00 0.908350492E+00
 0.809216358E+00 0.809216358E+00 0.116391888E+01 0.116391888E+01 0.271970488E+01
 0.271970488E+01
 0.158468874E+00 0.141294782E+01 0.364748489E+01 0.907161614E+00 0.907161614E+00
 0.806741491E+00 0.806741491E+00 0.116662025E+01 0.116662025E+01 0.273087747E+01
 0.273087747E+01
 0.160449735E+00 0.141100850E+01 0.364801344E+01 0.905971532E+00 0.905971532E+00
 0.804264032E+00 0.804264032E+00 0.116933615E+01 0.116933615E+01 0.274213332E+01
 0.274213332E+01
 0.162430596E+00 0.140904913E+01 0.364853743E+01 0.904780225E+00 0.904780225E+00
 0.801784046E+00 0.801784046E+00 0.117212151E+01 0.117212151E+01 0.275339976E+01
 0.275339976E+01
 0.164411457E+00 0.140708291E+01 0.364905653E+01 0.903587600E+00 0.903587600E+00
 0.799301535E+00 0.799301535E+00 0.117500730E+01 0.117500730E+01 0.276478673E+01
 0.276478673E+01
 0.166392318E+00 0.140510326E+01 0.364957034E+01 0.902393672E+00 0.902393672E+00
 0.796816427E+00 0.796816427E+00 0.117770317E+01 0.117770317E+01 0.277638581E+01
 0.277638581E+01
 0.168373179E+00 0.140311397E+01 0.365007853E+01 0.901198672E+00 0.901198672E+00
 0.794328619E+00 0.794328619E+00 0.118038666E+01 0.118038666E+01 0.278808577E+01
 0.278808577E+01
 0.170354040E+00 0.140112395E+01 0.365058070E+01 0.900002353E+00 0.900002353E+00
 0.791838184E+00 0.791838184E+00 0.118340939E+01 0.118340939E+01 0.279976032E+01
 0.279976032E+01
 0.172334901E+00 0.139911977E+01 0.365107651E+01 0.898804583E+00 0.898804583E+00
 0.789345129E+00 0.789345129E+00 0.118626407E+01 0.118626407E+01 0.281166508E+01
 0.281166508E+01
 0.174315762E+00 0.139711547E+01 0.365156557E+01 0.897605653E+00 0.897605653E+00
 0.786849267E+00 0.786849267E+00 0.118903777E+01 0.118903777E+01 0.282378439E+01
 0.282378439E+01
 0.176296623E+00 0.139509808E+01 0.365204751E+01 0.896405378E+00 0.896405378E+00
 0.784350617E+00 0.784350617E+00 0.119204227E+01 0.119204227E+01 0.283589044E+01
 0.283589044E+01
 0.178277484E+00 0.139308360E+01 0.365252196E+01 0.895203722E+00 0.895203722E+00
 0.781849265E+00 0.781849265E+00 0.119492286E+01 0.119492286E+01 0.284800342E+01
 0.284800342E+01
 0.180258345E+00 0.139106516E+01 0.365298856E+01 0.894000824E+00 0.894000824E+00
 0.779345217E+00 0.779345217E+00 0.119781868E+01 0.119781868E+01 0.286031073E+01
 0.286031073E+01
 0.182239205E+00 0.138904126E+01 0.365344693E+01 0.892796542E+00 0.892796542E+00
 0.776838313E+00 0.776838313E+00 0.120084167E+01 0.120084167E+01 0.287289229E+01
 0.287289229E+01
 0.184220066E+00 0.138701812E+01 0.365389670E+01 0.891590878E+00 0.891590878E+00
 0.774328473E+00 0.774328473E+00 0.120381597E+01 0.120381597E+01 0.288554457E+01
 0.288554457E+01
 0.186200927E+00 0.138499485E+01 0.365433750E+01 0.890383874E+00 0.890383874E+00
 0.771815802E+00 0.771815802E+00 0.120679012E+01 0.120679012E+01 0.289810171E+01
 0.289810171E+01
 0.188181788E+00 0.138297616E+01 0.365476894E+01 0.889175489E+00 0.889175489E+00
 0.769300397E+00 0.769300397E+00 0.120986864E+01 0.120986864E+01 0.291083306E+01
 0.291083306E+01
 0.190162649E+00 0.138095284E+01 0.365519068E+01 0.887965658E+00 0.887965658E+00
 0.766782048E+00 0.766782048E+00 0.121290265E+01 0.121290265E+01 0.292391114E+01
 0.292391114E+01
 0.192143510E+00 0.137893906E+01 0.365560232E+01 0.886754514E+00 0.886754514E+00
 0.764260689E+00 0.764260689E+00 0.121587347E+01 0.121587347E+01 0.293695634E+01
 0.293695634E+01
 0.194124371E+00 0.137692818E+01 0.365600351E+01 0.885541998E+00 0.885541998E+00
 0.761736528E+00 0.761736528E+00 0.121898038E+01 0.121898038E+01 0.294987233E+01
 0.294987233E+01
 0.196105232E+00 0.137491851E+01 0.365639388E+01 0.884328035E+00 0.884328035E+00
 0.759209580E+00 0.759209580E+00 0.122206717E+01 0.122206717E+01 0.296314074E+01
 0.296314074E+01
 0.198086093E+00 0.137292532E+01 0.365677306E+01 0.883112692E+00 0.883112692E+00
 0.756679550E+00 0.756679550E+00 0.122518540E+01 0.122518540E+01 0.297669926E+01
 0.297669926E+01
 0.200066954E+00 0.137093009E+01 0.365714067E+01 0.881895861E+00 0.881895861E+00
 0.754146552E+00 0.754146552E+00 0.122838471E+01 0.122838471E+01 0.298998070E+01
 0.298998070E+01
 0.202047815E+00 0.136895321E+01 0.365749638E+01 0.880677622E+00 0.880677622E+00
 0.751610832E+00 0.751610832E+00 0.123137728E+01 0.123137728E+01 0.300342115E+01
 0.300342115E+01
 0.204028676E+00 0.136698033E+01 0.365783980E+01 0.879458149E+00 0.879458149E+00
 0.749072094E+00 0.749072094E+00 0.123441005E+01 0.123441005E+01 0.301729459E+01
 0.301729459E+01
 0.206009537E+00 0.136502305E+01 0.365817058E+01 0.878237217E+00 0.878237217E+00
 0.746530319E+00 0.746530319E+00 0.123770481E+01 0.123770481E+01 0.303101245E+01
 0.303101245E+01
 0.207990398E+00 0.136307657E+01 0.365848836E+01 0.877014782E+00 0.877014782E+00
 0.743985771E+00 0.743985771E+00 0.124079187E+01 0.124079187E+01 0.304467633E+01
 0.304467633E+01
 0.209971258E+00 0.136114369E+01 0.365879282E+01 0.875791076E+00 0.875791076E+00
 0.741438367E+00 0.741438367E+00 0.124394445E+01 0.124394445E+01 0.305870092E+01
 0.305870092E+01
 0.211952119E+00 0.135922881E+01 0.365908356E+01 0.874565824E+00 0.874565824E+00
 0.738887964E+00 0.738887964E+00 0.124723575E+01 0.124723575E+01 0.307278475E+01
 0.307278475E+01
 0.213932980E+00 0.135732795E+01 0.365936027E+01 0.873339200E+00 0.873339200E+00
 0.736334708E+00 0.736334708E+00 0.125027807E+01 0.125027807E+01 0.308691129E+01
 0.308691129E+01
 0.215913841E+00 0.135544986E+01 0.365962260E+01 0.872111323E+00 0.872111323E+00
 0.733778495E+00 0.733778495E+00 0.125334848E+01 0.125334848E+01 0.310131281E+01
 0.310131281E+01
 0.217894702E+00 0.135358730E+01 0.365987020E+01 0.870882048E+00 0.870882048E+00
 0.731219334E+00 0.731219334E+00 0.125670135E+01 0.125670135E+01 0.311558135E+01
 0.311558135E+01
 0.219875563E+00 0.135174631E+01 0.366010277E+01 0.869651225E+00 0.869651225E+00
 0.728657459E+00 0.728657459E+00 0.125986813E+01 0.125986813E+01 0.312990029E+01
 0.312990029E+01
 0.221856424E+00 0.134992791E+01 0.366031995E+01 0.868419224E+00 0.868419224E+00
 0.726092712E+00 0.726092712E+00 0.126288324E+01 0.126288324E+01 0.314454398E+01
 0.314454398E+01
 0.223837285E+00 0.134813139E+01 0.366052143E+01 0.867185843E+00 0.867185843E+00
 0.723525092E+00 0.723525092E+00 0.126624045E+01 0.126624045E+01 0.315910406E+01
 0.315910406E+01
 0.225818146E+00 0.134636305E+01 0.366070690E+01 0.865950980E+00 0.865950980E+00
 0.720954787E+00 0.720954787E+00 0.126938555E+01 0.126938555E+01 0.317368154E+01
 0.317368154E+01
 0.227799007E+00 0.134461636E+01 0.366087604E+01 0.864714960E+00 0.864714960E+00
 0.718381732E+00 0.718381732E+00 0.127241694E+01 0.127241694E+01 0.318851158E+01
 0.318851158E+01
 0.229779868E+00 0.134290052E+01 0.366102855E+01 0.863477617E+00 0.863477617E+00
 0.715805882E+00 0.715805882E+00 0.127568634E+01 0.127568634E+01 0.320342042E+01
 0.320342042E+01
 0.231760729E+00 0.134121276E+01 0.366116415E+01 0.862238877E+00 0.862238877E+00
 0.713227303E+00 0.713227303E+00 0.127892498E+01 0.127892498E+01 0.321839683E+01
 0.321839683E+01
 0.233741590E+00 0.133955429E+01 0.366128252E+01 0.860998839E+00 0.860998839E+00
 0.710645981E+00 0.710645981E+00 0.128204188E+01 0.128204188E+01 0.323355048E+01
 0.323355048E+01
 0.235722451E+00 0.133792763E+01 0.366138340E+01 0.859757586E+00 0.859757586E+00
 0.708061990E+00 0.708061990E+00 0.128517824E+01 0.128517824E+01 0.324842967E+01
 0.324842967E+01
 0.237703311E+00 0.133633366E+01 0.366146651E+01 0.858515040E+00 0.858515040E+00
 0.705475647E+00 0.705475647E+00 0.128840591E+01 0.128840591E+01 0.326349051E+01
 0.326349051E+01
 0.239684172E+00 0.133477505E+01 0.366153159E+01 0.857271255E+00 0.857271255E+00
 0.702886586E+00 0.702886586E+00 0.129139222E+01 0.129139222E+01 0.327901047E+01
 0.327901047E+01
 0.241665033E+00 0.133325027E+01 0.366157838E+01 0.856026424E+00 0.856026424E+00
 0.700294934E+00 0.700294934E+00 0.129455015E+01 0.129455015E+01 0.329415341E+01
 0.329415341E+01
 0.243645894E+00 0.133176555E+01 0.366160662E+01 0.854780216E+00 0.854780216E+00
 0.697700983E+00 0.697700983E+00 0.129775155E+01 0.129775155E+01 0.330950720E+01
 0.330950720E+01
 0.245626755E+00 0.133031597E+01 0.366161609E+01 0.853532948E+00 0.853532948E+00
 0.695104446E+00 0.695104446E+00 0.130072318E+01 0.130072318E+01 0.332512868E+01
 0.332512868E+01
 0.247607616E+00 0.132890949E+01 0.366160655E+01 0.852284549E+00 0.852284549E+00
 0.692505562E+00 0.692505562E+00 0.130386758E+01 0.130386758E+01 0.334040574E+01
 0.334040574E+01
 0.249588477E+00 0.132754211E+01 0.366157779E+01 0.851034975E+00 0.851034975E+00
 0.689904500E+00 0.689904500E+00 0.130697137E+01 0.130697137E+01 0.335598352E+01
 0.335598352E+01
 0.251569338E+00 0.132621861E+01 0.366152960E+01 0.849784327E+00 0.849784327E+00
 0.687301033E+00 0.687301033E+00 0.130995065E+01 0.130995065E+01 0.337169637E+01
 0.337169637E+01
 0.253550199E+00 0.132493935E+01 0.366146180E+01 0.848532667E+00 0.848532667E+00
 0.684695412E+00 0.684695412E+00 0.131302428E+01 0.131302428E+01 0.338724734E+01
 0.338724734E+01
 0.255531060E+00 0.132370493E+01 0.366137417E+01 0.847279892E+00 0.847279892E+00
 0.682087710E+00 0.682087710E+00 0.131603708E+01 0.131603708E+01 0.340282103E+01
 0.340282103E+01
 0.257511921E+00 0.132251889E+01 0.366126657E+01 0.846026192E+00 0.846026192E+00
 0.679477981E+00 0.679477981E+00 0.131898251E+01 0.131898251E+01 0.341875597E+01
 0.341875597E+01
 0.259492782E+00 0.132138057E+01 0.366113882E+01 0.844771514E+00 0.844771514E+00
 0.676866033E+00 0.676866033E+00 0.132189504E+01 0.132189504E+01 0.343454274E+01
 0.343454274E+01
 0.261473643E+00 0.132029264E+01 0.366099079E+01 0.843515970E+00 0.843515970E+00
 0.674252326E+00 0.674252326E+00 0.132488035E+01 0.132488035E+01 0.345029810E+01
 0.345029810E+01
 0.263454504E+00 0.131925682E+01 0.366082233E+01 0.842259404E+00 0.842259404E+00
 0.671636667E+00 0.671636667E+00 0.132780320E+01 0.132780320E+01 0.346606218E+01
 0.346606218E+01
 0.265435364E+00 0.131827274E+01 0.366063333E+01 0.841002068E+00 0.841002068E+00
 0.669019403E+00 0.669019403E+00 0.133066569E+01 0.133066569E+01 0.348200889E+01
 0.348200889E+01
 0.267416225E+00 0.131734522E+01 0.366042367E+01 0.839743815E+00 0.839743815E+00
 0.666400174E+00 0.666400174E+00 0.133355966E+01 0.133355966E+01 0.349806323E+01
 0.349806323E+01
 0.269397086E+00 0.131647096E+01 0.366019327E+01 0.838484844E+00 0.838484844E+00
 0.663779461E+00 0.663779461E+00 0.133628203E+01 0.133628203E+01 0.351382526E+01
 0.351382526E+01
